alert_id,alert_ref,transaction_id,customer_id,merchant_id,device_id,alert_ts,rule_name,severity,risk_score,alert_status,dq_issue_count,is_valid_record,cleaned_at
9764,ALT_98089_1,98089,712,437,10465,2025-05-10 08:39:20.078382,emulator_device_usage,medium,43.21,under_review,0,True,2026-05-27 17:15:33.149438
9765,ALT_98091_1,98091,1875,913,9108,2025-05-04 13:39:20.078382,emulator_device_usage,low,21.55,under_review,0,True,2026-05-27 17:15:33.149438
9767,ALT_98103_1,98103,2643,877,680,2025-11-27 19:39:20.078382,cross_border_high_risk_merchant,high,89.6,open,0,True,2026-05-27 17:15:33.149438
9769,ALT_98133_1,98133,7988,71,11616,2025-12-19 06:39:20.078382,repeated_failed_payments,low,83.76,open,2,False,2026-05-27 17:15:33.149438
9770,ALT_98136_1,98136,8400,159,3180,2026-04-12 17:39:20.078382,emulator_device_usage,medium,32.81,open,2,False,2026-05-27 17:15:33.149438
9771,ALT_98147_1,98147,9646,147,5712,2025-08-02 07:39:20.078382,merchant_chargeback_spike,high,93.53,open,0,True,2026-05-27 17:15:33.149438
9772,ALT_98167_1,98167,7454,513,992,2026-01-01 20:39:20.078382,emulator_device_usage,medium,51.8,resolved,0,True,2026-05-27 17:15:33.149438
9773,ALT_98176_1,98176,9520,939,5279,2025-07-01 11:39:20.078382,high_chargeback_customer,medium,22.86,under_review,0,True,2026-05-27 17:15:33.149438
9774,ALT_98189_1,98189,568,383,14951,2026-03-11 18:39:20.078382,cross_border_high_risk_merchant,high,33.52,resolved,0,True,2026-05-27 17:15:33.149438
9775,ALT_98198_1,98198,2408,317,928,2026-04-03 20:39:20.078382,merchant_chargeback_spike,medium,21.62,resolved,2,False,2026-05-27 17:15:33.149438
9776,ALT_98201_1,98201,9136,960,2892,2026-03-10 12:39:20.078382,repeated_failed_payments,low,43.93,under_review,0,True,2026-05-27 17:15:33.149438
9777,ALT_98203_1,98203,5938,321,11086,2026-01-04 09:39:20.078382,cross_border_high_risk_merchant,low,80.11,open,2,False,2026-05-27 17:15:33.149438
9778,ALT_98211_1,98211,9912,1197,7039,2025-10-08 13:39:20.078382,emulator_device_usage,high,51.14,open,0,True,2026-05-27 17:15:33.149438
9779,ALT_98217_1,98217,5463,870,358,2025-06-12 17:39:20.078382,cross_border_high_risk_merchant,medium,49.92,under_review,2,False,2026-05-27 17:15:33.149438
9780,ALT_98226_1,98226,5809,1027,13621,2025-09-24 18:39:20.078382,emulator_device_usage,high,66.75,resolved,2,False,2026-05-27 17:15:33.149438
9781,ALT_98229_1,98229,8009,648,852,2026-04-15 15:39:20.078382,repeated_failed_payments,high,72.47,open,2,False,2026-05-27 17:15:33.149438
9782,ALT_98233_1,98233,4227,1097,11817,2026-04-16 07:39:20.078382,shared_device_many_customers,high,22.81,under_review,3,False,2026-05-27 17:15:33.149438
9783,ALT_98257_1,98257,6244,668,10684,2025-12-10 02:39:20.078382,emulator_device_usage,medium,88.52,open,0,True,2026-05-27 17:15:33.149438
9784,ALT_98275_1,98275,2970,53,12536,2025-06-01 23:39:20.078382,high_chargeback_customer,high,67.99,false_positive,2,False,2026-05-27 17:15:33.149438
9785,ALT_98299_1,98299,2109,889,1568,2025-05-10 14:39:20.078382,cross_border_high_risk_merchant,high,62.84,resolved,0,True,2026-05-27 17:15:33.149438
9786,ALT_98300_1,98300,4101,734,1124,2025-04-27 15:39:20.078382,cross_border_high_risk_merchant,high,25.09,false_positive,3,False,2026-05-27 17:15:33.149438
9787,ALT_98302_1,98302,3724,1173,6357,2025-11-23 08:39:20.078382,shared_device_many_customers,high,35.55,open,2,False,2026-05-27 17:15:33.149438
9788,ALT_98310_1,98310,3320,765,13471,2026-03-28 12:39:20.078382,high_chargeback_customer,medium,74.9,open,2,False,2026-05-27 17:15:33.149438
9766,ALT_98101_1,98101,499,429,11531,2025-05-21 08:39:20.078382,repeated_failed_payments,low,92.8,resolved,0,True,2026-05-27 17:15:33.149438
9738,ALT_97879_1,97879,4124,313,12075,2025-12-13 01:39:20.078382,emulator_device_usage,low,54.7,open,0,True,2026-05-27 17:15:33.149438
9760,ALT_98050_1,98050,6790,1056,11144,2025-10-12 22:39:20.078382,high_chargeback_customer,high,150.0,under_review,1,False,2026-05-27 17:15:33.149438
9740,ALT_97900_1,97900,7562,387,13799,2026-03-27 10:39:20.078382,cross_border_high_risk_merchant,high,85.27,open,0,True,2026-05-27 17:15:33.149438
9752,ALT_97956_1,97956,1141,667,12705,2025-12-13 19:39:20.078382,high_chargeback_customer,low,38.94,open,0,True,2026-05-27 17:15:33.149438
9736,ALT_97835_1,97835,5872,551,5153,2025-11-02 02:39:20.078382,merchant_chargeback_spike,high,79.73,resolved,2,False,2026-05-27 17:15:33.149438
9789,ALT_98316_1,98316,8097,526,2341,2025-09-08 13:39:20.078382,shared_device_many_customers,low,95.6,under_review,0,True,2026-05-27 17:15:33.149438
9790,ALT_98317_1,98317,3739,688,6068,2025-09-07 17:39:20.078382,merchant_chargeback_spike,low,84.12,open,0,True,2026-05-27 17:15:33.149438
9791,ALT_98347_1,98347,8932,199,10478,2025-09-14 07:39:20.078382,emulator_device_usage,medium,98.07,false_positive,2,False,2026-05-27 17:15:33.149438
9792,ALT_98356_1,98356,4762,418,14230,2026-01-25 16:39:20.078382,cross_border_high_risk_merchant,high,75.69,resolved,2,False,2026-05-27 17:15:33.149438
9793,ALT_98359_1,98359,3996,142,8290,2025-05-18 06:39:20.078382,shared_device_many_customers,high,64.09,resolved,2,False,2026-05-27 17:15:33.149438
9794,ALT_98361_1,98361,4298,887,6831,2025-10-01 00:39:20.078382,cross_border_high_risk_merchant,low,77.21,false_positive,0,True,2026-05-27 17:15:33.149438
9795,ALT_98364_1,98364,3121,640,2530,2025-10-08 02:39:20.078382,repeated_failed_payments,high,49.85,resolved,0,True,2026-05-27 17:15:33.149438
9796,ALT_98395_1,98395,9822,759,8633,2026-01-30 09:39:20.078382,merchant_chargeback_spike,medium,29.43,resolved,0,True,2026-05-27 17:15:33.149438
9797,ALT_98408_1,98408,4367,801,8976,2025-11-24 17:39:20.078382,high_chargeback_customer,high,57.12,open,2,False,2026-05-27 17:15:33.149438
9798,ALT_98411_1,98411,1727,436,10531,2025-11-21 15:39:20.078382,cross_border_high_risk_merchant,medium,74.44,resolved,0,True,2026-05-27 17:15:33.149438
9799,ALT_98420_1,98420,9292,912,13416,2025-12-17 12:39:20.078382,cross_border_high_risk_merchant,high,33.91,open,0,True,2026-05-27 17:15:33.149438
9800,ALT_98433_1,98433,6293,812,6289,2025-10-20 23:39:20.078382,merchant_chargeback_spike,medium,98.83,resolved,0,True,2026-05-27 17:15:33.149438
9801,ALT_98448_1,98448,6824,408,748,2025-07-26 17:39:20.078382,repeated_failed_payments,high,76.52,open,2,False,2026-05-27 17:15:33.149438
9802,ALT_98449_1,98449,9855,228,10357,2025-12-12 14:39:20.078382,high_chargeback_customer,high,77.54,open,2,False,2026-05-27 17:15:33.149438
9803,ALT_98456_1,98456,908,755,12066,2025-05-13 11:39:20.078382,repeated_failed_payments,high,82.13,resolved,0,True,2026-05-27 17:15:33.149438
9804,ALT_98465_1,98465,4756,689,3483,2026-02-28 17:39:20.078382,repeated_failed_payments,medium,42.57,resolved,2,False,2026-05-27 17:15:33.149438
9805,ALT_98473_1,98473,6160,508,2241,2025-11-25 01:39:20.078382,cross_border_high_risk_merchant,high,73.86,false_positive,2,False,2026-05-27 17:15:33.149438
9806,ALT_98481_1,98481,4174,219,1098,2026-03-24 07:39:20.078382,cross_border_high_risk_merchant,low,71.31,open,2,False,2026-05-27 17:15:33.149438
9807,ALT_98484_1,98484,7071,191,3354,2025-10-30 06:39:20.078382,emulator_device_usage,low,42.45,open,2,False,2026-05-27 17:15:33.149438
9808,ALT_98486_1,98486,7311,324,8313,2025-12-17 03:39:20.078382,high_chargeback_customer,high,61.99,under_review,0,True,2026-05-27 17:15:33.149438
9809,ALT_98495_1,98495,1875,850,14839,2025-05-19 20:39:20.078382,high_chargeback_customer,medium,56.65,resolved,2,False,2026-05-27 17:15:33.149438
9810,ALT_98509_1,98509,4330,1164,1711,2025-12-06 17:39:20.078382,repeated_failed_payments,high,31.37,false_positive,0,True,2026-05-27 17:15:33.149438
9811,ALT_98518_1,98518,1927,864,9524,2025-06-05 16:39:20.078382,repeated_failed_payments,medium,30.6,open,0,True,2026-05-27 17:15:33.149438
9812,ALT_98519_1,98519,2974,633,12367,2025-08-21 20:39:20.078382,merchant_chargeback_spike,high,61.1,resolved,2,False,2026-05-27 17:15:33.149438
9813,ALT_98522_1,98522,2139,77,1560,2025-12-21 23:39:20.078382,merchant_chargeback_spike,low,45.72,under_review,2,False,2026-05-27 17:15:33.149438
9814,ALT_98528_1,98528,7021,1131,1132,2025-09-05 22:39:20.078382,cross_border_high_risk_merchant,low,41.67,false_positive,0,True,2026-05-27 17:15:33.149438
9815,ALT_98544_1,98544,7494,775,3100,2025-06-09 10:39:20.078382,cross_border_high_risk_merchant,high,30.49,false_positive,0,True,2026-05-27 17:15:33.149438
9816,ALT_98546_1,98546,4796,162,14283,2025-12-26 15:39:20.078382,cross_border_high_risk_merchant,low,84.15,open,2,False,2026-05-27 17:15:33.149438
9817,ALT_98549_1,98549,2279,590,8160,2025-04-19 00:39:20.078382,repeated_failed_payments,low,38.04,false_positive,0,True,2026-05-27 17:15:33.149438
9818,ALT_98560_1,98560,7259,780,5409,2025-05-24 14:39:20.078382,merchant_chargeback_spike,medium,38.26,resolved,0,True,2026-05-27 17:15:33.149438
9819,ALT_98568_1,98568,463,1067,8518,2025-07-26 18:39:20.078382,high_chargeback_customer,low,81.06,under_review,0,True,2026-05-27 17:15:33.149438
9820,ALT_98569_1,98569,4224,308,10525,2026-04-12 20:39:20.078382,cross_border_high_risk_merchant,medium,92.86,under_review,2,False,2026-05-27 17:15:33.149438
9821,ALT_98572_1,98572,5677,1023,6721,2025-05-06 14:39:20.078382,high_chargeback_customer,high,32.04,resolved,0,True,2026-05-27 17:15:33.149438
9822,ALT_98580_1,98580,7755,753,12917,2026-01-29 23:39:20.078382,emulator_device_usage,medium,36.54,resolved,0,True,2026-05-27 17:15:33.149438
9823,ALT_98586_1,98586,7714,854,4646,2025-04-26 00:39:20.078382,high_chargeback_customer,low,28.81,false_positive,3,False,2026-05-27 17:15:33.149438
9825,ALT_98623_1,98623,5399,770,7279,2026-01-25 16:39:20.078382,shared_device_many_customers,high,76.27,open,2,False,2026-05-27 17:15:33.149438
9826,ALT_98628_1,98628,4543,96,10417,2025-08-27 02:39:20.078382,high_chargeback_customer,low,77.85,resolved,2,False,2026-05-27 17:15:33.149438
9827,ALT_98632_1,98632,4980,1107,4403,2025-11-01 01:39:20.078382,emulator_device_usage,low,22.63,resolved,0,True,2026-05-27 17:15:33.149438
9828,ALT_98647_1,98647,7609,276,12436,2026-02-12 02:39:20.078382,shared_device_many_customers,low,25.06,open,0,True,2026-05-27 17:15:33.149438
9829,ALT_98666_1,98666,5360,1184,450,2025-09-01 18:39:20.078382,emulator_device_usage,medium,86.19,resolved,2,False,2026-05-27 17:15:33.149438
9830,ALT_98679_1,98679,259,1093,1909,2025-10-25 18:39:20.078382,repeated_failed_payments,high,43.96,resolved,0,True,2026-05-27 17:15:33.149438
9831,ALT_98681_1,98681,9874,562,4009,2025-12-22 01:39:20.078382,shared_device_many_customers,low,43.69,open,0,True,2026-05-27 17:15:33.149438
9832,ALT_98691_1,98691,8651,581,8509,2025-06-22 04:39:20.078382,merchant_chargeback_spike,high,58.73,under_review,0,True,2026-05-27 17:15:33.149438
9833,ALT_98696_1,98696,6926,667,128,2025-11-25 03:39:20.078382,emulator_device_usage,low,54.72,resolved,2,False,2026-05-27 17:15:33.149438
9834,ALT_98707_1,98707,7687,704,4667,2025-11-28 02:39:20.078382,merchant_chargeback_spike,high,39.35,resolved,2,False,2026-05-27 17:15:33.149438
9835,ALT_98711_1,98711,6402,593,803,2026-03-12 04:39:20.078382,high_chargeback_customer,low,57.57,open,0,True,2026-05-27 17:15:33.149438
9836,ALT_98713_1,98713,6498,573,133,2025-11-27 18:39:20.078382,emulator_device_usage,low,42.12,open,2,False,2026-05-27 17:15:33.149438
9837,ALT_98721_1,98721,725,687,9581,2026-02-19 13:39:20.078382,repeated_failed_payments,low,52.72,under_review,0,True,2026-05-27 17:15:33.149438
9838,ALT_98722_1,98722,6811,782,6381,2025-08-05 00:39:20.078382,cross_border_high_risk_merchant,medium,36.81,resolved,0,True,2026-05-27 17:15:33.149438
9839,ALT_98754_1,98754,9729,855,14763,2025-06-14 04:39:20.078382,high_chargeback_customer,medium,41.61,false_positive,0,True,2026-05-27 17:15:33.149438
9840,ALT_98763_1,98763,7877,875,6075,2026-04-11 14:39:20.078382,emulator_device_usage,high,95.56,under_review,0,True,2026-05-27 17:15:33.149438
9841,ALT_98768_1,98768,3887,246,14345,2026-02-12 08:39:20.078382,cross_border_high_risk_merchant,high,65.61,under_review,0,True,2026-05-27 17:15:33.149438
9842,ALT_98794_1,98794,1284,210,8759,2026-01-25 12:39:20.078382,merchant_chargeback_spike,high,39.49,open,0,True,2026-05-27 17:15:33.149438
9843,ALT_98797_1,98797,3060,133,2356,2025-12-04 20:39:20.078382,cross_border_high_risk_merchant,high,34.33,under_review,2,False,2026-05-27 17:15:33.149438
9844,ALT_98798_1,98798,4346,386,3551,2025-08-29 02:39:20.078382,repeated_failed_payments,low,38.67,under_review,0,True,2026-05-27 17:15:33.149438
9845,ALT_98802_1,98802,5056,155,11788,2025-12-11 11:39:20.078382,shared_device_many_customers,high,90.85,open,0,True,2026-05-27 17:15:33.149438
9846,ALT_98819_1,98819,250,605,10811,2025-09-20 12:39:20.078382,high_chargeback_customer,medium,21.06,under_review,2,False,2026-05-27 17:15:33.149438
9847,ALT_98828_1,98828,7634,214,1095,2025-07-07 16:39:20.078382,cross_border_high_risk_merchant,low,32.42,resolved,2,False,2026-05-27 17:15:33.149438
9848,ALT_98875_1,98875,5502,755,12316,2025-09-19 04:39:20.078382,cross_border_high_risk_merchant,high,68.63,resolved,0,True,2026-05-27 17:15:33.149438
9849,ALT_98905_1,98905,4637,652,9283,2026-03-17 00:39:20.078382,shared_device_many_customers,low,40.02,false_positive,2,False,2026-05-27 17:15:33.149438
9850,ALT_98916_1,98916,6761,747,5914,2026-03-06 18:39:20.078382,emulator_device_usage,low,21.36,under_review,2,False,2026-05-27 17:15:33.149438
9851,ALT_98924_1,98924,1794,206,1623,2026-01-08 13:39:20.078382,merchant_chargeback_spike,high,38.67,resolved,2,False,2026-05-27 17:15:33.149438
9852,ALT_98929_1,98929,2932,345,14512,2026-02-21 19:39:20.078382,cross_border_high_risk_merchant,low,83.67,false_positive,2,False,2026-05-27 17:15:33.149438
9853,ALT_98932_1,98932,5605,1165,11625,2025-07-27 23:39:20.078382,emulator_device_usage,medium,96.94,under_review,0,True,2026-05-27 17:15:33.149438
9854,ALT_98936_1,98936,1562,473,5217,2026-03-29 20:39:20.078382,high_chargeback_customer,high,91.21,under_review,0,True,2026-05-27 17:15:33.149438
9855,ALT_98938_1,98938,9609,923,2934,2025-10-15 11:39:20.078382,shared_device_many_customers,low,29.55,under_review,2,False,2026-05-27 17:15:33.149438
9856,ALT_98952_1,98952,5773,943,13387,2025-11-29 14:39:20.078382,repeated_failed_payments,medium,22.56,resolved,0,True,2026-05-27 17:15:33.149438
9857,ALT_99003_1,99003,9413,1054,8088,2026-02-13 12:39:20.078382,emulator_device_usage,medium,46.04,under_review,0,True,2026-05-27 17:15:33.149438
9858,ALT_99006_1,99006,1871,660,7443,2025-07-04 09:39:20.078382,repeated_failed_payments,medium,60.71,resolved,0,True,2026-05-27 17:15:33.149438
9859,ALT_99009_1,99009,8667,1019,9548,2026-01-25 21:39:20.078382,cross_border_high_risk_merchant,medium,71.02,open,0,True,2026-05-27 17:15:33.149438
9860,ALT_99018_1,99018,1961,504,10506,2025-09-06 10:39:20.078382,repeated_failed_payments,high,56.71,false_positive,0,True,2026-05-27 17:15:33.149438
9861,ALT_99021_1,99021,5968,696,13827,2025-10-31 04:39:20.078382,cross_border_high_risk_merchant,low,82.97,false_positive,0,True,2026-05-27 17:15:33.149438
9862,ALT_99043_1,99043,7322,1051,3964,2026-04-01 17:39:20.078382,merchant_chargeback_spike,medium,98.37,resolved,0,True,2026-05-27 17:15:33.149438
9863,ALT_99044_1,99044,9799,881,8003,2025-10-03 13:39:20.078382,emulator_device_usage,high,34.47,false_positive,0,True,2026-05-27 17:15:33.149438
9864,ALT_99047_1,99047,6216,148,4834,2025-05-18 06:39:20.078382,emulator_device_usage,high,95.0,false_positive,0,True,2026-05-27 17:15:33.149438
9865,ALT_99055_1,99055,4016,189,1270,2026-01-13 16:39:20.078382,shared_device_many_customers,high,44.3,open,2,False,2026-05-27 17:15:33.149438
9866,ALT_99069_1,99069,4482,266,2118,2025-12-08 16:39:20.078382,shared_device_many_customers,low,78.61,under_review,3,False,2026-05-27 17:15:33.149438
9867,ALT_99084_1,99084,5560,1095,14966,2025-10-27 23:39:20.078382,high_chargeback_customer,low,29.28,open,2,False,2026-05-27 17:15:33.149438
9868,ALT_99100_1,99100,133,831,3715,2026-02-24 02:39:20.078382,cross_border_high_risk_merchant,medium,91.37,resolved,0,True,2026-05-27 17:15:33.149438
9869,ALT_99115_1,99115,8917,1027,5376,2025-08-28 07:39:20.078382,high_chargeback_customer,low,48.09,under_review,0,True,2026-05-27 17:15:33.149438
9871,ALT_99132_1,99132,9391,140,2583,2026-01-22 11:39:20.078382,high_chargeback_customer,high,83.37,open,0,True,2026-05-27 17:15:33.149438
9872,ALT_99138_1,99138,4752,28,8340,2026-01-10 07:39:20.078382,high_chargeback_customer,low,58.03,false_positive,2,False,2026-05-27 17:15:33.149438
9874,ALT_99179_1,99179,9431,219,8594,2025-06-20 09:39:20.078382,repeated_failed_payments,high,98.8,resolved,0,True,2026-05-27 17:15:33.149438
9875,ALT_99181_1,99181,2240,974,7581,2025-09-09 02:39:20.078382,cross_border_high_risk_merchant,low,33.36,resolved,0,True,2026-05-27 17:15:33.149438
9876,ALT_99187_1,99187,2769,1026,6700,2025-10-10 17:39:20.078382,emulator_device_usage,medium,20.3,resolved,2,False,2026-05-27 17:15:33.149438
9877,ALT_99217_1,99217,981,858,4562,2025-06-04 22:39:20.078382,merchant_chargeback_spike,low,33.09,false_positive,0,True,2026-05-27 17:15:33.149438
9878,ALT_99250_1,99250,3673,678,14801,2025-06-19 17:39:20.078382,shared_device_many_customers,medium,64.4,false_positive,2,False,2026-05-27 17:15:33.149438
9879,ALT_99255_1,99255,1292,997,1921,2025-05-28 22:39:20.078382,shared_device_many_customers,medium,21.0,open,2,False,2026-05-27 17:15:33.149438
9880,ALT_99258_1,99258,3466,1095,883,2026-03-26 07:39:20.078382,repeated_failed_payments,low,98.06,resolved,2,False,2026-05-27 17:15:33.149438
9881,ALT_99259_1,99259,909,264,9734,2025-07-05 16:39:20.078382,high_chargeback_customer,low,80.05,open,0,True,2026-05-27 17:15:33.149438
9882,ALT_99273_1,99273,3013,1039,8221,2025-05-09 19:39:20.078382,cross_border_high_risk_merchant,medium,87.08,under_review,0,True,2026-05-27 17:15:33.149438
9883,ALT_99274_1,99274,7472,860,8995,2025-10-07 11:39:20.078382,cross_border_high_risk_merchant,low,51.09,open,0,True,2026-05-27 17:15:33.149438
9884,ALT_99283_1,99283,6545,877,11910,2025-11-04 15:39:20.078382,emulator_device_usage,high,21.12,under_review,2,False,2026-05-27 17:15:33.149438
9885,ALT_99291_1,99291,471,1191,10470,2025-12-02 15:39:20.078382,high_chargeback_customer,low,34.75,open,0,True,2026-05-27 17:15:33.149438
9886,ALT_99292_1,99292,4733,1038,1601,2025-08-09 15:39:20.078382,repeated_failed_payments,medium,25.35,false_positive,2,False,2026-05-27 17:15:33.149438
9887,ALT_99303_1,99303,2538,91,4643,2026-01-07 02:39:20.078382,shared_device_many_customers,high,49.19,false_positive,0,True,2026-05-27 17:15:33.149438
9888,ALT_99311_1,99311,159,874,2721,2026-02-27 02:39:20.078382,high_chargeback_customer,medium,88.17,false_positive,2,False,2026-05-27 17:15:33.149438
9889,ALT_99313_1,99313,5445,1133,11651,2025-08-02 09:39:20.078382,shared_device_many_customers,high,72.92,open,0,True,2026-05-27 17:15:33.149438
9890,ALT_99315_1,99315,367,509,11088,2026-02-13 01:39:20.078382,repeated_failed_payments,medium,52.44,false_positive,0,True,2026-05-27 17:15:33.149438
9891,ALT_99321_1,99321,7472,954,8875,2025-11-08 12:39:20.078382,repeated_failed_payments,low,27.32,resolved,0,True,2026-05-27 17:15:33.149438
9892,ALT_99323_1,99323,2614,788,3562,2025-12-04 17:39:20.078382,cross_border_high_risk_merchant,low,88.44,false_positive,0,True,2026-05-27 17:15:33.149438
9893,ALT_99325_1,99325,7432,179,10699,2025-05-03 20:39:20.078382,merchant_chargeback_spike,high,89.86,open,0,True,2026-05-27 17:15:33.149438
9894,ALT_99328_1,99328,3614,746,3338,2025-11-17 17:39:20.078382,cross_border_high_risk_merchant,medium,21.08,open,2,False,2026-05-27 17:15:33.149438
9895,ALT_99330_1,99330,9142,229,2531,2025-09-21 05:39:20.078382,merchant_chargeback_spike,medium,67.05,under_review,0,True,2026-05-27 17:15:33.149438
