device_id,device_ref,customer_id,device_type,os_name,app_version,is_emulator,first_seen_at,last_seen_at,country_code,ip_country_code
12883,DEV_12883,4335,desktop,iOS,v5.0,False,2024-09-20 07:31:40.479076,2026-03-22 07:31:40.479076,SG,US
12884,DEV_12884,6766,tablet,Windows,v2.2,False,2025-08-02 07:31:40.479076,2026-04-03 07:31:40.479076,US,US
12885,DEV_12885,93,tablet,Windows,v3.9,False,2024-11-05 07:31:40.479076,2026-04-04 07:31:40.479076,IN,AU
12886,DEV_12886,402,mobile,Windows,v1.6,False,2025-05-19 07:31:40.479076,2026-03-21 07:31:40.479076,IN,AU
12887,DEV_12887,7216,tablet,iOS,v4.7,False,2025-03-13 07:31:40.479076,2026-04-11 07:31:40.479076,SG,GB
12888,DEV_12888,2343,desktop,MacOS,v3.1,False,2025-07-16 07:31:40.479076,2026-04-11 07:31:40.479076,US,SG
12889,DEV_12889,2068,desktop,iOS,v4.9,False,2025-06-13 07:31:40.479076,2026-03-25 07:31:40.479076,AU,AU
12890,DEV_12890,9079,mobile,Android,v5.6,True,2026-01-24 07:31:40.479076,2026-04-16 07:31:40.479076,AU,SG
12891,DEV_12891,1279,tablet,Windows,v2.8,False,2024-12-26 07:31:40.479076,2026-03-27 07:31:40.479076,US,AU
12892,DEV_12892,7991,mobile,Android,v5.6,False,2024-09-04 07:31:40.479076,2026-04-07 07:31:40.479076,GB,IN
12893,DEV_12893,9378,mobile,Windows,v3.1,False,2026-01-27 07:31:40.479076,2026-03-22 07:31:40.479076,IN,AU
12894,DEV_12894,4463,tablet,MacOS,v4.2,False,2025-07-27 07:31:40.479076,2026-03-21 07:31:40.479076,US,GB
12895,DEV_12895,3951,mobile,Android,v4.1,False,2025-11-05 07:31:40.479076,2026-04-14 07:31:40.479076,SG,IN
12897,DEV_12897,7841,tablet,MacOS,v3.7,True,2024-05-20 07:31:40.479076,2026-04-15 07:31:40.479076,US,US
12898,DEV_12898,1136,desktop,Windows,v4.0,True,2024-10-16 07:31:40.479076,2026-04-04 07:31:40.479076,AU,US
12899,DEV_12899,504,desktop,Windows,v2.4,False,2024-11-10 07:31:40.479076,2026-03-22 07:31:40.479076,GB,IN
12896,DEV_12896,4824,desktop,Android,v1.9,False,2025-10-28 07:31:40.479076,2025-10-23 07:31:40.479076,SG,AU
12836,DEV_12836,8806,tablet,Android,v1.6,False,2024-11-26 07:31:40.479076,2026-04-01 07:31:40.479076,au,US
12900,DEV_12900,2335,mobile,MacOS,v4.8,False,2024-12-24 07:31:40.479076,2026-04-01 07:31:40.479076,AU,AU
12901,DEV_12901,3505,tablet,MacOS,v5.6,False,2025-01-18 07:31:40.479076,2026-03-20 07:31:40.479076,SG,US
12902,DEV_12902,704,tablet,iOS,v2.5,False,2025-12-25 07:31:40.479076,2026-03-25 07:31:40.479076,GB,GB
12903,DEV_12903,6349,desktop,Windows,v5.9,False,2025-11-27 07:31:40.479076,2026-04-04 07:31:40.479076,GB,IN
12904,DEV_12904,2594,tablet,iOS,v1.1,False,2025-07-26 07:31:40.479076,2026-03-30 07:31:40.479076,SG,US
12905,DEV_12905,2926,desktop,Windows,v4.0,False,2025-01-16 07:31:40.479076,2026-04-01 07:31:40.479076,IN,US
12906,DEV_12906,2282,mobile,iOS,v3.3,False,2025-02-17 07:31:40.479076,2026-04-06 07:31:40.479076,SG,US
12907,DEV_12907,6660,mobile,MacOS,v5.8,False,2025-08-28 07:31:40.479076,2026-04-14 07:31:40.479076,AU,AU
12908,DEV_12908,1418,tablet,iOS,v4.5,False,2024-07-02 07:31:40.479076,2026-04-15 07:31:40.479076,US,US
12909,DEV_12909,5349,mobile,Android,v5.8,False,2026-02-24 07:31:40.479076,2026-03-25 07:31:40.479076,SG,AU
12910,DEV_12910,9314,tablet,iOS,v3.0,False,2024-10-24 07:31:40.479076,2026-04-03 07:31:40.479076,GB,AU
12911,DEV_12911,1595,desktop,Android,v3.5,False,2025-08-03 07:31:40.479076,2026-03-29 07:31:40.479076,GB,GB
12912,DEV_12912,7828,mobile,Android,v3.2,False,2025-03-07 07:31:40.479076,2026-03-29 07:31:40.479076,GB,GB
12913,DEV_12913,7638,tablet,Android,v2.8,False,2025-01-27 07:31:40.479076,2026-04-07 07:31:40.479076,AU,GB
12914,DEV_12914,5445,tablet,iOS,v3.1,False,2025-04-06 07:31:40.479076,2026-03-25 07:31:40.479076,SG,IN
12915,DEV_12915,444,tablet,Android,v3.0,False,2025-05-15 07:31:40.479076,2026-04-14 07:31:40.479076,US,AU
12916,DEV_12916,1634,tablet,Windows,v1.0,True,2025-08-04 07:31:40.479076,2026-04-09 07:31:40.479076,IN,SG
12917,DEV_12917,7797,desktop,MacOS,v5.9,False,2024-09-13 07:31:40.479076,2026-04-13 07:31:40.479076,GB,AU
12918,DEV_12918,4825,desktop,iOS,v5.2,False,2026-01-10 07:31:40.479076,2026-03-29 07:31:40.479076,AU,GB
12919,DEV_12919,5755,desktop,MacOS,v5.6,False,2025-08-14 07:31:40.479076,2026-04-02 07:31:40.479076,AU,SG
12921,DEV_12921,3486,tablet,MacOS,v4.3,False,2026-04-06 07:31:40.479076,2026-03-26 07:31:40.479076,GB,AU
12922,DEV_12922,1011,mobile,Android,v5.4,True,2024-04-18 07:31:40.479076,2026-04-07 07:31:40.479076,SG,GB
12923,DEV_12923,692,desktop,iOS,v5.2,False,2024-05-22 07:31:40.479076,2026-03-26 07:31:40.479076,GB,SG
12925,DEV_12925,9861,mobile,Android,v2.1,False,2025-05-27 07:31:40.479076,2026-04-03 07:31:40.479076,IN,GB
12926,DEV_12926,6911,mobile,iOS,v5.1,False,2024-11-21 07:31:40.479076,2026-03-25 07:31:40.479076,US,IN
12927,DEV_12927,5509,desktop,MacOS,v2.5,False,2025-04-30 07:31:40.479076,2026-04-11 07:31:40.479076,IN,SG
12928,DEV_12928,4339,tablet,Android,v4.0,False,2024-07-17 07:31:40.479076,2026-04-12 07:31:40.479076,SG,SG
12929,DEV_12929,5909,tablet,MacOS,v1.4,False,2024-09-04 07:31:40.479076,2026-04-07 07:31:40.479076,AU,AU
12930,DEV_12930,7062,mobile,Android,v3.5,False,2025-01-12 07:31:40.479076,2026-04-12 07:31:40.479076,IN,IN
12931,DEV_12931,1656,desktop,MacOS,v4.9,False,2024-08-30 07:31:40.479076,2026-03-30 07:31:40.479076,IN,IN
12932,DEV_12932,7204,tablet,iOS,v1.0,False,2024-10-25 07:31:40.479076,2026-04-08 07:31:40.479076,US,US
12933,DEV_12933,1273,mobile,Android,v2.5,False,2025-06-13 07:31:40.479076,2026-03-29 07:31:40.479076,IN,GB
12935,DEV_12935,7576,desktop,iOS,v3.5,False,2025-02-15 07:31:40.479076,2026-04-11 07:31:40.479076,IN,GB
12936,DEV_12936,9127,tablet,iOS,v3.8,False,2024-04-30 07:31:40.479076,2026-03-28 07:31:40.479076,SG,US
12937,DEV_12937,6447,desktop,iOS,v4.4,False,2025-05-07 07:31:40.479076,2026-03-27 07:31:40.479076,AU,GB
12938,DEV_12938,3282,tablet,Windows,v2.0,False,2025-04-27 07:31:40.479076,2026-04-04 07:31:40.479076,US,SG
12939,DEV_12939,5177,tablet,Windows,v5.6,False,2024-12-26 07:31:40.479076,2026-03-18 07:31:40.479076,IN,AU
12940,DEV_12940,6055,tablet,iOS,v3.0,False,2025-12-31 07:31:40.479076,2026-03-18 07:31:40.479076,SG,SG
12941,DEV_12941,6677,tablet,iOS,v3.4,False,2024-06-30 07:31:40.479076,2026-04-11 07:31:40.479076,GB,AU
12942,DEV_12942,6267,mobile,Windows,v3.7,False,2025-01-14 07:31:40.479076,2026-04-10 07:31:40.479076,GB,SG
12943,DEV_12943,6896,mobile,Android,v5.0,False,2026-03-05 07:31:40.479076,2026-03-31 07:31:40.479076,GB,GB
12945,DEV_12945,9034,tablet,MacOS,v2.9,False,2024-05-11 07:31:40.479076,2026-04-08 07:31:40.479076,SG,SG
12946,DEV_12946,6610,desktop,Android,v5.3,False,2024-04-26 07:31:40.479076,2026-03-28 07:31:40.479076,GB,GB
12947,DEV_12947,38,desktop,MacOS,v2.2,False,2026-02-26 07:31:40.479076,2026-03-25 07:31:40.479076,SG,AU
12948,DEV_12948,5826,mobile,Android,v1.2,False,2025-05-31 07:31:40.479076,2026-04-06 07:31:40.479076,SG,AU
12949,DEV_12949,3503,desktop,iOS,v2.1,False,2025-08-26 07:31:40.479076,2026-03-20 07:31:40.479076,SG,GB
12950,DEV_12950,295,tablet,Windows,v5.1,False,2024-10-19 07:31:40.479076,2026-03-23 07:31:40.479076,AU,IN
12951,DEV_12951,343,tablet,MacOS,v1.3,False,2025-10-16 07:31:40.479076,2026-03-29 07:31:40.479076,IN,AU
12952,DEV_12952,7953,desktop,Windows,v2.5,False,2025-11-12 07:31:40.479076,2026-04-05 07:31:40.479076,GB,US
12953,DEV_12953,2980,mobile,MacOS,v5.0,False,2025-06-06 07:31:40.479076,2026-03-25 07:31:40.479076,GB,IN
12954,DEV_12954,2150,mobile,iOS,v2.7,False,2025-05-17 07:31:40.479076,2026-03-29 07:31:40.479076,US,SG
12955,DEV_12955,5457,mobile,Android,v1.4,False,2025-06-24 07:31:40.479076,2026-04-13 07:31:40.479076,IN,IN
12956,DEV_12956,1021,tablet,Windows,v4.6,False,2024-10-16 07:31:40.479076,2026-04-07 07:31:40.479076,AU,AU
12957,DEV_12957,4571,desktop,iOS,v5.7,False,2024-11-06 07:31:40.479076,2026-03-22 07:31:40.479076,GB,IN
12958,DEV_12958,9598,tablet,Windows,v1.9,False,2025-07-07 07:31:40.479076,2026-03-30 07:31:40.479076,IN,AU
12959,DEV_12959,9880,mobile,Android,v3.9,False,2024-12-13 07:31:40.479076,2026-04-15 07:31:40.479076,US,US
12960,DEV_12960,1443,desktop,Windows,v1.3,False,2025-06-27 07:31:40.479076,2026-03-29 07:31:40.479076,GB,US
12961,DEV_12961,8582,tablet,Android,v5.2,False,2026-03-30 07:31:40.479076,2026-04-10 07:31:40.479076,AU,US
12962,DEV_12962,5504,desktop,MacOS,v1.7,False,2025-02-06 07:31:40.479076,2026-04-06 07:31:40.479076,AU,AU
12963,DEV_12963,9162,tablet,iOS,v5.1,False,2025-11-07 07:31:40.479076,2026-04-16 07:31:40.479076,US,SG
12964,DEV_12964,1369,mobile,Android,v4.5,False,2025-04-25 07:31:40.479076,2026-04-05 07:31:40.479076,IN,AU
12965,DEV_12965,6237,tablet,Windows,v4.1,False,2025-12-02 07:31:40.479076,2026-04-01 07:31:40.479076,AU,US
12966,DEV_12966,8133,tablet,MacOS,v4.8,False,2025-01-15 07:31:40.479076,2026-04-04 07:31:40.479076,US,AU
12967,DEV_12967,1447,desktop,Android,v4.1,False,2024-09-15 07:31:40.479076,2026-03-27 07:31:40.479076,IN,IN
12968,DEV_12968,7249,tablet,iOS,v2.5,False,2025-10-27 07:31:40.479076,2026-03-21 07:31:40.479076,US,US
12970,DEV_12970,7349,desktop,Windows,v4.8,False,2025-02-24 07:31:40.479076,2026-04-13 07:31:40.479076,SG,AU
12971,DEV_12971,2390,desktop,MacOS,v2.4,False,2024-07-15 07:31:40.479076,2026-04-17 07:31:40.479076,IN,US
12972,DEV_12972,196,tablet,iOS,v2.2,False,2025-06-05 07:31:40.479076,2026-04-08 07:31:40.479076,IN,AU
12973,DEV_12973,5898,desktop,MacOS,v3.8,False,2026-01-22 07:31:40.479076,2026-03-27 07:31:40.479076,SG,AU
12974,DEV_12974,7875,desktop,iOS,v1.9,False,2025-03-16 07:31:40.479076,2026-03-19 07:31:40.479076,SG,GB
12944,DEV_12944,1012943,tablet,iOS,v1.1,False,2024-08-05 07:31:40.479076,2026-03-31 07:31:40.479076,IN,GB
12920,DEV_12920,938,tablet,MacOS,v3.3,False,2024-08-30 07:31:40.479076,2024-08-25 07:31:40.479076,au,GB
12975,DEV_12975,1057,tablet,Windows,v4.1,False,2024-07-11 07:31:40.479076,2026-04-11 07:31:40.479076,US,US
12976,DEV_12976,6983,mobile,iOS,v2.2,False,2026-01-06 07:31:40.479076,2026-03-19 07:31:40.479076,AU,GB
12977,DEV_12977,4256,tablet,Android,v4.5,False,2024-11-24 07:31:40.479076,2026-03-26 07:31:40.479076,SG,GB
12978,DEV_12978,2476,mobile,Android,v5.2,False,2025-07-08 07:31:40.479076,2026-03-26 07:31:40.479076,AU,SG
12979,DEV_12979,6644,tablet,Android,v2.0,False,2025-10-22 07:31:40.479076,2026-03-22 07:31:40.479076,SG,IN
12980,DEV_12980,4510,tablet,iOS,v3.1,False,2025-05-20 07:31:40.479076,2026-03-20 07:31:40.479076,GB,SG
12981,DEV_12981,6004,mobile,Windows,v5.9,False,2026-01-10 07:31:40.479076,2026-03-23 07:31:40.479076,IN,US
12982,DEV_12982,7143,desktop,Windows,v5.4,False,2024-09-07 07:31:40.479076,2026-03-21 07:31:40.479076,GB,AU
12983,DEV_12983,1711,tablet,MacOS,v5.3,False,2024-09-13 07:31:40.479076,2026-04-16 07:31:40.479076,GB,GB
12984,DEV_12984,6485,tablet,Windows,v5.1,False,2025-09-12 07:31:40.479076,2026-03-18 07:31:40.479076,AU,AU
12985,DEV_12985,8041,desktop,MacOS,v2.1,False,2024-09-06 07:31:40.479076,2026-04-07 07:31:40.479076,AU,GB
12986,DEV_12986,6790,mobile,MacOS,v5.3,False,2025-11-10 07:31:40.479076,2026-04-13 07:31:40.479076,US,IN
12987,DEV_12987,2218,tablet,iOS,v3.1,False,2025-10-15 07:31:40.479076,2026-03-19 07:31:40.479076,US,AU
12988,DEV_12988,854,mobile,Windows,v4.2,False,2025-11-24 07:31:40.479076,2026-03-26 07:31:40.479076,US,GB
12989,DEV_12989,1296,tablet,Windows,v3.7,False,2024-11-22 07:31:40.479076,2026-04-03 07:31:40.479076,AU,GB
12990,DEV_12990,5082,desktop,MacOS,v4.9,False,2025-12-26 07:31:40.479076,2026-04-08 07:31:40.479076,US,IN
12991,DEV_12991,6830,desktop,Windows,v5.4,False,2024-08-06 07:31:40.479076,2026-04-10 07:31:40.479076,AU,AU
12992,DEV_12992,5508,mobile,iOS,v2.5,False,2025-07-27 07:31:40.479076,2026-04-15 07:31:40.479076,GB,AU
12993,DEV_12993,6013,mobile,MacOS,v5.0,False,2025-03-12 07:31:40.479076,2026-04-12 07:31:40.479076,US,SG
12994,DEV_12994,7448,tablet,Windows,v1.9,False,2024-08-07 07:31:40.479076,2026-03-29 07:31:40.479076,US,AU
12995,DEV_12995,1760,desktop,Windows,v3.5,False,2024-05-28 07:31:40.479076,2026-04-16 07:31:40.479076,IN,SG
12996,DEV_12996,5616,tablet,Windows,v2.7,False,2024-12-14 07:31:40.479076,2026-04-02 07:31:40.479076,IN,SG
12997,DEV_12997,2200,desktop,Windows,v4.2,False,2025-01-08 07:31:40.479076,2026-04-04 07:31:40.479076,US,AU
12998,DEV_12998,7311,tablet,Android,v2.9,False,2024-05-30 07:31:40.479076,2026-03-18 07:31:40.479076,US,SG
12999,DEV_12999,2819,mobile,iOS,v1.6,False,2024-12-02 07:31:40.479076,2026-04-12 07:31:40.479076,AU,SG
13000,DEV_13000,80,mobile,Windows,v2.5,False,2025-01-22 07:31:40.479076,2026-03-26 07:31:40.479076,IN,IN
13001,DEV_13001,5879,desktop,Android,v5.7,False,2025-03-05 07:31:40.479076,2026-04-09 07:31:40.479076,AU,AU
13002,DEV_13002,8804,tablet,Windows,v1.3,False,2025-09-04 07:31:40.479076,2026-03-25 07:31:40.479076,GB,AU
13003,DEV_13003,1921,mobile,Windows,v3.4,False,2025-10-11 07:31:40.479076,2026-04-13 07:31:40.479076,US,GB
13004,DEV_13004,5759,tablet,Android,v5.7,False,2025-09-29 07:31:40.479076,2026-03-21 07:31:40.479076,GB,AU
13005,DEV_13005,9115,mobile,Windows,v2.5,False,2025-09-25 07:31:40.479076,2026-03-22 07:31:40.479076,IN,IN
13006,DEV_13006,3952,tablet,MacOS,v3.8,False,2026-01-01 07:31:40.479076,2026-04-13 07:31:40.479076,GB,US
13007,DEV_13007,5068,desktop,Android,v3.5,False,2025-04-19 07:31:40.479076,2026-04-10 07:31:40.479076,SG,US
13008,DEV_13008,6862,desktop,Windows,v5.7,False,2026-02-09 07:31:40.479076,2026-04-07 07:31:40.479076,SG,IN
13009,DEV_13009,5890,mobile,Windows,v2.6,False,2025-06-26 07:31:40.479076,2026-04-13 07:31:40.479076,SG,US
13010,DEV_13010,8445,mobile,iOS,v4.3,False,2025-10-10 07:31:40.479076,2026-04-03 07:31:40.479076,US,US
13011,DEV_13011,4452,mobile,Android,v3.0,False,2025-11-28 07:31:40.479076,2026-04-14 07:31:40.479076,IN,IN
13012,DEV_13012,2439,desktop,MacOS,v3.0,False,2024-12-03 07:31:40.479076,2026-04-11 07:31:40.479076,IN,SG
13013,DEV_13013,7525,desktop,Windows,v3.7,True,2025-07-05 07:31:40.479076,2026-04-16 07:31:40.479076,SG,IN
13014,DEV_13014,3256,tablet,Windows,v4.2,True,2024-09-10 07:31:40.479076,2026-04-06 07:31:40.479076,SG,GB
13015,DEV_13015,9093,desktop,Windows,v1.5,False,2024-08-05 07:31:40.479076,2026-03-31 07:31:40.479076,GB,US
13016,DEV_13016,6860,mobile,MacOS,v4.4,True,2024-10-12 07:31:40.479076,2026-03-27 07:31:40.479076,SG,SG
13017,DEV_13017,9513,tablet,MacOS,v1.4,False,2026-04-06 07:31:40.479076,2026-04-15 07:31:40.479076,AU,SG
13018,DEV_13018,7759,mobile,Android,v1.7,False,2026-03-02 07:31:40.479076,2026-04-11 07:31:40.479076,US,US
13019,DEV_13019,3708,mobile,Windows,v4.7,False,2025-01-15 07:31:40.479076,2026-03-19 07:31:40.479076,IN,AU
13020,DEV_13020,3612,desktop,Windows,v2.8,False,2024-11-16 07:31:40.479076,2026-04-09 07:31:40.479076,GB,IN
13021,DEV_13021,5200,tablet,Windows,v5.4,False,2024-05-01 07:31:40.479076,2026-04-03 07:31:40.479076,AU,GB
13022,DEV_13022,1804,tablet,Windows,v5.1,False,2024-10-18 07:31:40.479076,2026-03-21 07:31:40.479076,IN,IN
13023,DEV_13023,9264,desktop,Windows,v1.1,False,2025-07-04 07:31:40.479076,2026-04-07 07:31:40.479076,AU,IN
13024,DEV_13024,4605,mobile,Windows,v4.0,False,2024-06-07 07:31:40.479076,2026-03-21 07:31:40.479076,US,AU
13025,DEV_13025,9657,desktop,Android,v5.8,False,2025-01-12 07:31:40.479076,2026-04-06 07:31:40.479076,SG,IN
13026,DEV_13026,1487,mobile,Android,v3.3,False,2026-03-17 07:31:40.479076,2026-03-31 07:31:40.479076,AU,IN
13027,DEV_13027,1800,tablet,iOS,v4.0,False,2026-03-02 07:31:40.479076,2026-03-30 07:31:40.479076,US,SG
13028,DEV_13028,6032,tablet,MacOS,v1.6,False,2025-08-01 07:31:40.479076,2026-04-03 07:31:40.479076,AU,AU
13029,DEV_13029,6088,tablet,Windows,v4.5,False,2025-03-03 07:31:40.479076,2026-04-16 07:31:40.479076,GB,GB
13030,DEV_13030,1581,tablet,Windows,v3.7,False,2024-07-03 07:31:40.479076,2026-03-28 07:31:40.479076,GB,IN
13031,DEV_13031,8908,desktop,iOS,v5.3,False,2024-08-26 07:31:40.479076,2026-04-03 07:31:40.479076,AU,SG
13032,DEV_13032,945,tablet,MacOS,v1.9,False,2025-04-01 07:31:40.479076,2026-04-01 07:31:40.479076,GB,AU
13034,DEV_13034,1582,mobile,Android,v1.2,False,2025-11-27 07:31:40.479076,2026-03-26 07:31:40.479076,US,AU
13035,DEV_13035,9433,tablet,MacOS,v1.5,False,2024-12-17 07:31:40.479076,2026-03-27 07:31:40.479076,IN,IN
13036,DEV_13036,2739,tablet,Android,v4.9,False,2025-08-30 07:31:40.479076,2026-03-20 07:31:40.479076,IN,IN
13037,DEV_13037,9445,desktop,MacOS,v1.9,False,2026-03-13 07:31:40.479076,2026-03-22 07:31:40.479076,IN,US
13038,DEV_13038,2317,desktop,Android,v4.5,False,2025-07-13 07:31:40.479076,2026-04-11 07:31:40.479076,US,GB
13039,DEV_13039,8692,tablet,Android,v5.9,False,2025-09-15 07:31:40.479076,2026-03-29 07:31:40.479076,GB,SG
13040,DEV_13040,6261,mobile,iOS,v2.1,False,2026-01-04 07:31:40.479076,2026-03-30 07:31:40.479076,US,US
13041,DEV_13041,9847,tablet,Android,v4.3,False,2025-05-08 07:31:40.479076,2026-03-31 07:31:40.479076,IN,IN
13042,DEV_13042,1342,mobile,iOS,v4.4,False,2025-08-08 07:31:40.479076,2026-04-14 07:31:40.479076,AU,SG
13043,DEV_13043,6727,desktop,MacOS,v5.0,False,2024-05-16 07:31:40.479076,2026-03-27 07:31:40.479076,AU,US
13044,DEV_13044,2832,desktop,Windows,v3.4,False,2025-06-19 07:31:40.479076,2026-03-25 07:31:40.479076,US,IN
13045,DEV_13045,5632,desktop,Windows,v1.5,True,2024-06-15 07:31:40.479076,2026-04-02 07:31:40.479076,AU,SG
13046,DEV_13046,5813,tablet,Android,v4.9,False,2026-03-08 07:31:40.479076,2026-04-01 07:31:40.479076,IN,SG
13047,DEV_13047,4270,tablet,MacOS,v4.9,False,2024-12-08 07:31:40.479076,2026-04-16 07:31:40.479076,SG,IN
13048,DEV_13048,2737,tablet,MacOS,v4.4,False,2025-02-01 07:31:40.479076,2026-03-21 07:31:40.479076,IN,AU
13049,DEV_13049,4641,tablet,Windows,v3.1,True,2025-06-29 07:31:40.479076,2026-04-11 07:31:40.479076,SG,SG
13050,DEV_13050,9305,tablet,Android,v5.4,False,2024-12-23 07:31:40.479076,2026-04-14 07:31:40.479076,IN,AU
13051,DEV_13051,6123,desktop,Windows,v4.1,False,2025-05-20 07:31:40.479076,2026-04-13 07:31:40.479076,AU,GB
13053,DEV_13053,3406,tablet,MacOS,v3.4,False,2025-05-10 07:31:40.479076,2026-03-24 07:31:40.479076,SG,AU
13054,DEV_13054,3857,desktop,Windows,v3.3,False,2024-10-23 07:31:40.479076,2026-04-01 07:31:40.479076,GB,SG
13055,DEV_13055,462,desktop,iOS,v1.6,False,2025-10-06 07:31:40.479076,2026-03-29 07:31:40.479076,GB,SG
13056,DEV_13056,8293,tablet,MacOS,v2.5,False,2024-07-22 07:31:40.479076,2026-04-07 07:31:40.479076,AU,SG
13057,DEV_13057,408,tablet,Android,v2.1,False,2024-12-24 07:31:40.479076,2026-04-03 07:31:40.479076,SG,IN
13058,DEV_13058,1915,mobile,Windows,v4.4,False,2025-12-26 07:31:40.479076,2026-04-13 07:31:40.479076,SG,GB
13059,DEV_13059,3572,desktop,Android,v4.0,False,2024-05-01 07:31:40.479076,2026-04-14 07:31:40.479076,US,AU
13060,DEV_13060,5318,tablet,Windows,v4.0,False,2024-10-27 07:31:40.479076,2026-03-19 07:31:40.479076,SG,IN
13061,DEV_13061,3203,tablet,Android,v1.9,False,2025-04-24 07:31:40.479076,2026-03-20 07:31:40.479076,GB,SG
13062,DEV_13062,2967,tablet,iOS,v1.1,False,2026-01-05 07:31:40.479076,2026-04-11 07:31:40.479076,GB,SG
13063,DEV_13063,8342,desktop,Windows,v3.8,False,2024-06-22 07:31:40.479076,2026-03-28 07:31:40.479076,IN,IN
13064,DEV_13064,668,mobile,Android,v4.6,False,2026-01-05 07:31:40.479076,2026-03-29 07:31:40.479076,AU,IN
13065,DEV_13065,188,tablet,MacOS,v1.8,False,2025-12-13 07:31:40.479076,2026-03-22 07:31:40.479076,AU,US
13066,DEV_13066,5760,mobile,MacOS,v4.8,False,2025-05-24 07:31:40.479076,2026-03-24 07:31:40.479076,US,AU
13067,DEV_13067,9761,tablet,Windows,v4.9,False,2024-12-03 07:31:40.479076,2026-03-21 07:31:40.479076,SG,SG
13068,DEV_13068,1771,desktop,Windows,v1.6,False,2025-08-23 07:31:40.479076,2026-03-29 07:31:40.479076,GB,SG
13069,DEV_13069,4429,mobile,iOS,v3.4,False,2025-08-05 07:31:40.479076,2026-03-27 07:31:40.479076,US,AU
13070,DEV_13070,1014,tablet,Android,v1.6,False,2026-03-04 07:31:40.479076,2026-04-05 07:31:40.479076,SG,IN
13071,DEV_13071,808,desktop,MacOS,v4.0,False,2024-06-12 07:31:40.479076,2026-04-05 07:31:40.479076,GB,IN
13072,DEV_13072,9292,mobile,iOS,v4.6,False,2025-02-07 07:31:40.479076,2026-04-15 07:31:40.479076,GB,GB
13073,DEV_13073,1932,desktop,Android,v3.9,False,2025-06-25 07:31:40.479076,2026-04-09 07:31:40.479076,GB,IN
13074,DEV_13074,3110,tablet,Android,v4.7,False,2025-05-08 07:31:40.479076,2026-03-26 07:31:40.479076,IN,US
13075,DEV_13075,3776,tablet,Windows,v5.5,False,2025-10-06 07:31:40.479076,2026-03-30 07:31:40.479076,IN,SG
13076,DEV_13076,3102,mobile,iOS,v5.3,False,2025-11-21 07:31:40.479076,2026-04-04 07:31:40.479076,US,SG
13077,DEV_13077,2623,tablet,Android,v1.5,False,2024-08-31 07:31:40.479076,2026-04-09 07:31:40.479076,AU,US
13078,DEV_13078,2573,mobile,Android,v1.2,False,2026-01-28 07:31:40.479076,2026-04-14 07:31:40.479076,US,AU
13079,DEV_13079,3937,tablet,MacOS,v1.4,False,2025-08-01 07:31:40.479076,2026-04-17 07:31:40.479076,IN,US
13080,DEV_13080,1092,desktop,iOS,v1.4,True,2025-10-29 07:31:40.479076,2026-03-29 07:31:40.479076,US,SG
13081,DEV_13081,9687,tablet,Android,v2.2,True,2025-03-04 07:31:40.479076,2026-03-30 07:31:40.479076,GB,SG
13082,DEV_13082,3002,desktop,Android,v1.3,True,2025-04-22 07:31:40.479076,2026-04-16 07:31:40.479076,AU,IN
13083,DEV_13083,2037,mobile,iOS,v2.7,False,2025-02-08 07:31:40.479076,2026-03-25 07:31:40.479076,US,US
13084,DEV_13084,8521,desktop,MacOS,v3.2,False,2025-07-22 07:31:40.479076,2026-04-13 07:31:40.479076,US,AU
13085,DEV_13085,7780,desktop,MacOS,v1.6,False,2024-12-14 07:31:40.479076,2026-03-31 07:31:40.479076,US,GB
13086,DEV_13086,4925,desktop,iOS,v2.0,False,2025-12-24 07:31:40.479076,2026-04-07 07:31:40.479076,GB,AU
13087,DEV_13087,7399,tablet,iOS,v1.7,False,2025-05-21 07:31:40.479076,2026-04-09 07:31:40.479076,US,US
13089,DEV_13089,478,mobile,Windows,v5.2,False,2024-11-12 07:31:40.479076,2026-03-29 07:31:40.479076,AU,GB
13090,DEV_13090,6191,desktop,MacOS,v2.4,False,2025-05-04 07:31:40.479076,2026-03-21 07:31:40.479076,GB,IN
13091,DEV_13091,6194,mobile,Windows,v3.8,False,2025-04-04 07:31:40.479076,2026-04-15 07:31:40.479076,AU,SG
13092,DEV_13092,4095,tablet,MacOS,v3.0,False,2024-10-01 07:31:40.479076,2026-04-11 07:31:40.479076,AU,AU
13093,DEV_13093,2520,tablet,Windows,v1.6,False,2024-09-30 07:31:40.479076,2026-04-05 07:31:40.479076,AU,IN
13094,DEV_13094,7349,mobile,MacOS,v2.6,False,2026-03-18 07:31:40.479076,2026-03-25 07:31:40.479076,SG,GB
13095,DEV_13095,4553,desktop,Windows,v5.9,False,2026-02-21 07:31:40.479076,2026-03-28 07:31:40.479076,SG,GB
13096,DEV_13096,6754,tablet,Windows,v1.2,False,2025-09-17 07:31:40.479076,2026-03-20 07:31:40.479076,IN,GB
13098,DEV_13098,3481,tablet,Android,v5.0,False,2025-01-17 07:31:40.479076,2026-03-21 07:31:40.479076,SG,IN
13099,DEV_13099,5,tablet,Android,v5.3,False,2025-07-23 07:31:40.479076,2026-03-19 07:31:40.479076,IN,GB
13100,DEV_13100,5831,desktop,MacOS,v4.6,False,2024-10-19 07:31:40.479076,2026-03-31 07:31:40.479076,GB,IN
